company_id,year,period_type,period_months,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,return_on_capital_employed_pct,return_on_assets_pct,debt_to_equity,high_leverage_flag,interest_coverage,icr_label,low_interest_coverage_flag,net_debt_cr,asset_turnover,revenue_cagr_3y_pct,revenue_cagr_3y_flag,revenue_cagr_5y_pct,revenue_cagr_5y_flag,revenue_cagr_10y_pct,revenue_cagr_10y_flag,pat_cagr_3y_pct,pat_cagr_3y_flag,pat_cagr_5y_pct,pat_cagr_5y_flag,pat_cagr_10y_pct,pat_cagr_10y_flag,eps_cagr_3y_pct,eps_cagr_3y_flag,eps_cagr_5y_pct,eps_cagr_5y_flag,eps_cagr_10y_pct,eps_cagr_10y_flag,free_cash_flow_cr,cfo_quality_score,cfo_quality_label,capex_cr,capex_intensity_pct,fcf_conversion_rate_pct,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr
CIPLA,2024.0,ANNUAL,12,16.11701714906495,75.59168153953597,14.645841413108624,21.69719678046073,11.986726302120909,0.0162535697916299,0,11.329710144927535,Normal,0,,0.7437310633386236,10.389755935227928,NORMAL,9.513860126378049,NORMAL,9.74210289783317,NORMAL,20.249546582874324,NORMAL,22.726834848000887,NORMAL,11.457664472874352,NORMAL,19.348319192733697,NORMAL,21.832544608565986,NORMAL,11.612317403390438,NORMAL,1901.0,0.9951853635050554,ADEQUATE,2233.0,8.66376969038566,45.76311988444872,51.0,175.08024691358025,25.0,461.0,4134.0
CIPLA,,TTM,12,18.48337719135688,74.40421037026054,,,,,0,9.0,Normal,0,,,10.389755935227928,NORMAL,9.513860126378049,NORMAL,9.74210289783317,NORMAL,20.249546582874324,NORMAL,22.726834848000887,NORMAL,11.457664472874352,NORMAL,19.348319192733697,NORMAL,21.832544608565986,NORMAL,11.612317403390438,NORMAL,,,NOT_AVAILABLE,,,,62.0,,,,
COALINDIA,2013.0,ANNUAL,12,25.41030408620412,73.51946473800565,35.80623865324311,67.76422845892681,15.638431111071066,0.0269227595312757,0,3.854090493601463,Normal,0,,0.6154365983979528,16.493956528516662,NORMAL,7.402890725901301,NORMAL,7.261143616999366,NORMAL,43.28908935217686,NORMAL,16.43231987118112,NORMAL,9.476008121750844,NORMAL,42.6823258428825,NORMAL,16.851518569430034,NORMAL,9.777126683205474,NORMAL,,0.5248329108089421,WEAK,,,,27.0,7.674477517416086,51.0,1305.0,9109.0
COALINDIA,2014.0,ANNUAL,12,21.40267391796964,74.83854520734195,35.63814734459013,70.56737588652481,14.400884331700622,0.0041977171964908,0,4.191519040312456,Normal,0,,0.6728544473879815,16.493956528516662,NORMAL,7.402890725901301,NORMAL,7.261143616999366,NORMAL,43.28908935217686,NORMAL,16.43231987118112,NORMAL,9.476008121750844,NORMAL,42.6823258428825,NORMAL,16.851518569430034,NORMAL,9.777126683205474,NORMAL,11211.0,0.961156696664902,ADEQUATE,3314.0,4.693519147971901,74.1860772895712,24.0,6.713742875237492,121.0,178.0,14525.0
COALINDIA,2015.0,ANNUAL,12,18.519967620075555,76.60145709660011,34.01729735087849,69.07092563970461,12.336991201344514,0.0101107724332763,0,4.285235920852359,Normal,0,,0.6661453980065968,16.493956528516662,NORMAL,7.402890725901301,NORMAL,7.261143616999366,NORMAL,43.28908935217686,NORMAL,16.43231987118112,NORMAL,9.476008121750844,NORMAL,42.6823258428825,NORMAL,16.851518569430034,NORMAL,9.777126683205474,NORMAL,10731.0,1.0477161797916514,STRONG,3651.0,4.925796006475984,78.17440081591025,22.0,6.389012032932236,95.0,408.0,14382.0
COALINDIA,2016.0,ANNUAL,12,18.323679377351947,75.96486045645446,40.95828668216921,75.98523534635879,12.563402606551602,0.0344213820227944,0,4.610035359488129,Normal,0,,0.6856375484325467,16.493956528516662,NORMAL,7.402890725901301,NORMAL,7.261143616999366,NORMAL,43.28908935217686,NORMAL,16.43231987118112,NORMAL,9.476008121750844,NORMAL,42.6823258428825,NORMAL,16.851518569430034,NORMAL,9.777126683205474,NORMAL,4361.0,0.9219878040232704,ADEQUATE,8793.0,11.293201988158383,30.567042826102192,23.0,5.51504116529449,121.0,1199.0,13154.0
COALINDIA,2017.0,ANNUAL,12,11.872473261347936,84.0745100046057,37.84974304592544,71.7782943483946,7.825478340796208,0.1229300921771759,0,3.717456734386757,Normal,0,,0.6591278976616324,16.493956528516662,NORMAL,7.402890725901301,NORMAL,7.261143616999366,NORMAL,43.28908935217686,NORMAL,16.43231987118112,NORMAL,9.476008121750844,NORMAL,42.6823258428825,NORMAL,16.851518569430034,NORMAL,9.777126683205474,NORMAL,11825.0,1.773814655172414,STRONG,4636.0,5.9311191853026966,127.42456896551724,15.0,3.9500563879490898,133.0,3014.0,16461.0
COALINDIA,2018.0,ANNUAL,12,8.25629956360565,89.10421847871991,34.87957181088314,72.50414440965187,5.60926429214719,0.0762216275151154,0,3.164824120603015,Normal,0,,0.6793920507527635,16.493956528516662,NORMAL,7.402890725901301,NORMAL,7.261143616999366,NORMAL,43.28908935217686,NORMAL,16.43231987118112,NORMAL,9.476008121750844,NORMAL,42.6823258428825,NORMAL,16.851518569430034,NORMAL,9.777126683205474,NORMAL,14289.0,3.000142085819835,STRONG,6826.0,8.007601708038102,203.0264279624893,11.0,3.250845819236346,146.0,1538.0,21115.0
COALINDIA,2019.0,ANNUAL,12,17.536601530335588,74.88904062820076,66.01398601398601,114.9869178440607,13.128754106494464,0.0835380835380835,0,5.649811450119986,Normal,0,,0.7486487096022433,16.493956528516662,NORMAL,7.402890725901301,NORMAL,7.261143616999366,NORMAL,43.28908935217686,NORMAL,16.43231987118112,NORMAL,9.476008121750844,NORMAL,42.6823258428825,NORMAL,16.851518569430034,NORMAL,9.777126683205474,NORMAL,7862.0,0.9365551992670637,ADEQUATE,8494.0,8.529311348984796,45.01832340815392,28.0,4.292552328411488,46.0,2210.0,16356.0
COALINDIA,2020.0,ANNUAL,12,17.38134887593672,77.53955037468776,51.93270516528283,79.07284081780726,11.131849086788428,0.2000808533134309,0,4.735412787088765,Normal,0,,0.64044794027463,16.493956528516662,NORMAL,7.402890725901301,NORMAL,7.261143616999366,NORMAL,43.28908935217686,NORMAL,16.43231987118112,NORMAL,9.476008121750844,NORMAL,42.6823258428825,NORMAL,16.851518569430034,NORMAL,9.777126683205474,NORMAL,-2640.0,0.2980239520958084,WEAK,7617.0,7.927768526228143,-15.808383233532936,27.0,5.217751095245822,44.0,6434.0,4977.0
COALINDIA,2021.0,ANNUAL,12,14.109257325661476,79.3081998533757,34.78284681526918,51.29710862695156,7.886942645497388,0.1611260200449093,0,5.812667022982362,Normal,0,,0.5589906302972351,16.493956528516662,NORMAL,7.402890725901301,NORMAL,7.261143616999366,NORMAL,43.28908935217686,NORMAL,16.43231987118112,NORMAL,9.476008121750844,NORMAL,42.6823258428825,NORMAL,16.851518569430034,NORMAL,9.777126683205474,NORMAL,1253.0,0.8338844276491891,ADEQUATE,9339.0,10.37366982871615,9.864588253818296,21.0,5.925361025474606,78.0,5884.0,10592.0
COALINDIA,2022.0,ANNUAL,12,15.839219796746114,77.46889668687052,40.27999907285075,58.90220117024241,9.68479012015426,0.0814500614236376,0,7.108639420589757,Normal,0,,0.6114436344992086,16.493956528516662,NORMAL,7.402890725901301,NORMAL,7.261143616999366,NORMAL,43.28908935217686,NORMAL,16.43231987118112,NORMAL,9.476008121750844,NORMAL,42.6823258428825,NORMAL,16.851518569430034,NORMAL,9.777126683205474,NORMAL,32406.0,2.365462078490045,STRONG,8701.0,7.930547327165839,186.47715502359304,28.0,7.0003245172805455,60.0,3514.0,41107.0
COALINDIA,2023.0,ANNUAL,12,22.94578016954547,68.00624945751237,52.13911214108443,76.46454107466167,14.328623823375308,0.0711832092434626,0,7.596798780487805,Normal,0,,0.6244557263907207,16.493956528516662,NORMAL,7.402890725901301,NORMAL,7.261143616999366,NORMAL,43.28908935217686,NORMAL,16.43231987118112,NORMAL,9.476008121750844,NORMAL,42.6823258428825,NORMAL,16.851518569430034,NORMAL,9.777126683205474,NORMAL,11031.0,1.1264382309365444,STRONG,24703.0,17.868095940745885,34.77287772278788,52.0,9.872302450105469,47.0,4331.0,35734.0
COALINDIA,2024.0,ANNUAL,12,26.25628846856468,66.29380849329698,38.84632576899488,55.00177862382587,14.986024165961526,0.0812499350291589,0,6.813839923773226,Normal,0,,0.5707594271712672,16.493956528516662,NORMAL,7.402890725901301,NORMAL,7.261143616999366,NORMAL,43.28908935217686,NORMAL,16.43231987118112,NORMAL,9.476008121750844,NORMAL,42.6823258428825,NORMAL,16.851518569430034,NORMAL,9.777126683205474,NORMAL,-7727.0,0.4844389734806925,WEAK,25830.0,18.14873106433209,-20.677566967272337,61.0,15.608794418302775,42.0,7816.0,18103.0
COALINDIA,,TTM,12,24.47836497349068,66.78424833247819,,,,,0,6.589073050951504,Normal,0,,,16.493956528516662,NORMAL,7.402890725901301,NORMAL,7.261143616999366,NORMAL,43.28908935217686,NORMAL,16.43231987118112,NORMAL,9.476008121750844,NORMAL,42.6823258428825,NORMAL,16.851518569430034,NORMAL,9.777126683205474,NORMAL,,,NOT_AVAILABLE,,,,56.0,,,,
DABUR,2013.0,ANNUAL,12,12.47557003257329,16.156351791530945,36.56324582338903,31.022797288971045,16.266723295816522,0.5494033412887828,0,17.06779661016949,Normal,0,,1.3038861754087916,9.061384362071356,NORMAL,7.814065037783324,NORMAL,5.800570703921659,NORMAL,2.231072252692079,NORMAL,4.604418961155621,NORMAL,7.053851757552976,NORMAL,0.0,NORMAL,4.563955259127317,NORMAL,7.177346253629313,NORMAL,,1.1357702349869452,STRONG,,,,4.0,12.040229885057473,34.0,1151.0,870.0
DABUR,2014.0,ANNUAL,12,12.978180787758571,16.463587418532164,34.48795180722892,35.37455410225922,17.24397590361446,0.2665662650602409,0,22.03703703703704,Normal,0,,1.3286897590361446,9.061384362071356,NORMAL,7.814065037783324,NORMAL,5.800570703921659,NORMAL,2.231072252692079,NORMAL,4.604418961155621,NORMAL,7.053851757552976,NORMAL,0.0,NORMAL,4.563955259127317,NORMAL,7.177346253629313,NORMAL,816.0,1.1986899563318778,STRONG,282.0,3.9954661377160665,89.08296943231441,5.0,15.264367816091951,33.0,708.0,1098.0
DABUR,2015.0,ANNUAL,12,13.701090442591404,16.93393200769724,31.84257602862254,33.243639921722114,17.490992466426466,0.2188431723315444,0,33.975,Normal,0,,1.2766131673763512,9.061384362071356,NORMAL,7.814065037783324,NORMAL,5.800570703921659,NORMAL,2.231072252692079,NORMAL,4.604418961155621,NORMAL,7.053851757552976,NORMAL,0.0,NORMAL,4.563955259127317,NORMAL,7.177346253629313,NORMAL,822.0,0.9803370786516854,ADEQUATE,225.0,2.886465683130212,76.96629213483146,6.0,19.056818181818183,33.0,734.0,1047.0
DABUR,2016.0,ANNUAL,12,16.118251928020566,19.51156812339332,30.064732678014867,32.19453376205787,18.09001731102135,0.192999280748022,0,33.375,Normal,0,,1.122331217541835,9.061384362071356,NORMAL,7.814065037783324,NORMAL,5.800570703921659,NORMAL,2.231072252692079,NORMAL,4.604418961155621,NORMAL,7.053851757552976,NORMAL,0.0,NORMAL,4.563955259127317,NORMAL,7.177346253629313,NORMAL,1264.0,0.9465709728867624,ADEQUATE,-77.0,-0.9897172236503856,100.7974481658692,7.0,23.69886363636364,32.0,805.0,1187.0
DABUR,2017.0,ANNUAL,12,16.811137378513266,19.8581560283688,26.408087476789767,28.598419787014773,16.554578375581997,0.2011553538271095,0,30.83333333333333,Normal,0,,0.9847387480600104,9.061384362071356,NORMAL,7.814065037783324,NORMAL,5.800570703921659,NORMAL,2.231072252692079,NORMAL,4.604418961155621,NORMAL,7.053851757552976,NORMAL,0.0,NORMAL,4.563955259127317,NORMAL,7.177346253629313,NORMAL,793.0,0.95859375,ADEQUATE,434.0,5.700026267402154,61.953125,7.0,27.539772727272727,31.0,975.0,1227.0
DABUR,2018.0,ANNUAL,12,17.586117586117584,20.94017094017094,23.79950928846828,26.27934978928356,15.605607906228451,0.1643883631265334,0,32.943396226415096,Normal,0,,0.8873822109859802,9.061384362071356,NORMAL,7.814065037783324,NORMAL,5.800570703921659,NORMAL,2.231072252692079,NORMAL,4.604418961155621,NORMAL,7.053851757552976,NORMAL,0.0,NORMAL,4.563955259127317,NORMAL,7.177346253629313,NORMAL,860.0,0.8041237113402062,ADEQUATE,232.0,3.004403004403004,63.32842415316642,8.0,32.42045454545455,81.0,938.0,1092.0
DABUR,2019.0,ANNUAL,12,16.981796829125074,20.434527304756312,25.67471590909091,28.194598009793083,17.13879340997985,0.1241122159090909,0,29.75,Normal,0,,1.0092449922958395,9.061384362071356,NORMAL,7.814065037783324,NORMAL,5.800570703921659,NORMAL,2.231072252692079,NORMAL,4.604418961155621,NORMAL,7.053851757552976,NORMAL,0.0,NORMAL,4.563955259127317,NORMAL,7.177346253629313,NORMAL,1381.0,1.0366528354080222,STRONG,118.0,1.3857897827363477,95.5048409405256,8.0,31.819209039548024,34.0,699.0,1499.0
DABUR,2020.0,ANNUAL,12,16.672423719055843,20.63327576280944,21.91946715107478,24.94388327721661,15.50819320981043,0.0790190735694822,0,35.56,Normal,0,,0.9301702902431188,9.061384362071356,NORMAL,7.814065037783324,NORMAL,5.800570703921659,NORMAL,2.231072252692079,NORMAL,4.604418961155621,NORMAL,7.053851757552976,NORMAL,0.0,NORMAL,4.563955259127317,NORMAL,7.177346253629313,NORMAL,1110.0,1.1146408839779005,STRONG,504.0,5.803108808290156,76.65745856353591,8.0,37.32203389830509,37.0,522.0,1614.0
DABUR,2021.0,ANNUAL,12,17.72641706755909,20.937042459736457,22.11638830897704,25.53529915575676,15.646635281085572,0.0664144050104384,0,67.3225806451613,Normal,0,,0.8826733130250162,9.061384362071356,NORMAL,7.814065037783324,NORMAL,5.800570703921659,NORMAL,2.231072252692079,NORMAL,4.604418961155621,NORMAL,7.053851757552976,NORMAL,0.0,NORMAL,4.563955259127317,NORMAL,7.177346253629313,NORMAL,1885.0,1.247787610619469,STRONG,230.0,2.405354528341351,111.2094395280236,10.0,43.29943502824859,50.0,509.0,2115.0
DABUR,2022.0,ANNUAL,12,15.997795940857744,20.681421618146757,20.78262944404677,24.52188695282618,14.181048518397915,0.1228823669768551,0,59.17948717948718,Normal,0,,0.8864376424617388,9.061384362071356,NORMAL,7.814065037783324,NORMAL,5.800570703921659,NORMAL,2.231072252692079,NORMAL,4.604418961155621,NORMAL,7.053851757552976,NORMAL,0.0,NORMAL,4.563955259127317,NORMAL,7.177346253629313,NORMAL,1484.0,1.034443168771527,STRONG,318.0,2.920378363486087,85.1894374282434,10.0,47.35593220338984,53.0,1030.0,1802.0
DABUR,2023.0,ANNUAL,12,14.752818733738074,18.7510841283608,18.956870611835505,22.63723267960974,12.459712862584237,0.1308369553103755,0,29.44871794871795,Normal,0,,0.8445648989159098,9.061384362071356,NORMAL,7.814065037783324,NORMAL,5.800570703921659,NORMAL,2.231072252692079,NORMAL,4.604418961155621,NORMAL,7.053851757552976,NORMAL,0.0,NORMAL,4.563955259127317,NORMAL,7.177346253629313,NORMAL,-94.0,0.8747795414462081,ADEQUATE,1582.0,13.720728534258456,-5.526161081716637,10.0,50.69491525423729,54.0,1174.0,1488.0
DABUR,2024.0,ANNUAL,12,14.600128990648178,19.348597226701063,17.477320980505695,20.496945682681197,11.06089293348806,0.1690793283149971,0,20.024193548387096,Normal,0,,0.7575887131252672,9.061384362071356,NORMAL,7.814065037783324,NORMAL,5.800570703921659,NORMAL,2.231072252692079,NORMAL,4.604418961155621,NORMAL,7.053851757552976,NORMAL,0.0,NORMAL,4.563955259127317,NORMAL,7.177346253629313,NORMAL,1319.0,1.1115405853119824,STRONG,694.0,5.594969364721058,72.83268912203202,10.0,58.54237288135593,53.0,1752.0,2013.0
DABUR,,TTM,12,14.139953402426286,18.807744838113603,,,,,0,16.144736842105264,Normal,0,,,9.061384362071356,NORMAL,7.814065037783324,NORMAL,5.800570703921659,NORMAL,2.231072252692079,NORMAL,4.604418961155621,NORMAL,7.053851757552976,NORMAL,0.0,NORMAL,4.563955259127317,NORMAL,7.177346253629313,NORMAL,,,NOT_AVAILABLE,,,,10.0,,,,
DIVISLAB,2013.0,ANNUAL,12,28.065268065268068,38.04195804195804,24.07037185125949,30.939226519337016,19.17808219178082,0.0131947221111555,0,261.3333333333333,Normal,0,,0.6833386428798981,4.025743333608478,NORMAL,9.664930361854074,NORMAL,11.972899602171315,NORMAL,-6.919343378939391,NORMAL,3.4104521925080844,NORMAL,7.545947187802726,NORMAL,-7.168223327744416,NORMAL,3.303780411393231,NORMAL,7.541310687238512,NORMAL,,0.7973421926910299,WEAK,,,,23.0,92.62962962962963,33.0,33.0,480.0
DIVISLAB,2014.0,ANNUAL,12,30.529225908372823,40.20537124802528,26.07962213225371,33.33333333333333,20.8355795148248,0.0060728744939271,0,331.3333333333333,Normal,0,,0.6824797843665769,4.025743333608478,NORMAL,9.664930361854074,NORMAL,11.972899602171315,NORMAL,-6.919343378939391,NORMAL,3.4104521925080844,NORMAL,7.545947187802726,NORMAL,-7.168223327744416,NORMAL,3.303780411393231,NORMAL,7.541310687238512,NORMAL,152.0,0.720569210866753,WEAK,405.0,15.995260663507109,19.663648124191464,29.0,109.77777777777776,34.0,18.0,557.0
DIVISLAB,2015.0,ANNUAL,12,27.351524879614768,37.65650080256822,24.37070938215103,30.513766676128306,19.3416572077185,0.0077231121281464,0,358.3333333333333,Normal,0,,0.7071509648127128,4.025743333608478,NORMAL,9.664930361854074,NORMAL,11.972899602171315,NORMAL,-6.919343378939391,NORMAL,3.4104521925080844,NORMAL,7.545947187802726,NORMAL,-7.168223327744416,NORMAL,3.303780411393231,NORMAL,7.541310687238512,NORMAL,603.0,0.9694835680751174,ADEQUATE,223.0,7.158908507223114,70.77464788732394,32.0,129.4814814814815,31.0,27.0,826.0
DIVISLAB,2016.0,ANNUAL,12,29.81991525423729,37.6853813559322,26.22874446773818,32.24913494809689,22.988975091874234,0.0097833682739343,0,279.6,Normal,0,,0.7709269089424254,4.025743333608478,NORMAL,9.664930361854074,NORMAL,11.972899602171315,NORMAL,-6.919343378939391,NORMAL,3.4104521925080844,NORMAL,7.545947187802726,NORMAL,-7.168223327744416,NORMAL,3.303780411393231,NORMAL,7.541310687238512,NORMAL,790.0,0.921847246891652,ADEQUATE,248.0,6.567796610169492,70.15985790408526,42.0,81.0,24.0,42.0,1038.0
DIVISLAB,2017.0,ANNUAL,12,26.08267716535433,35.67913385826771,19.787194325182007,25.92249211941405,17.221770917952885,0.0067201792047787,0,466.0,Normal,0,,0.6602761982128351,4.025743333608478,NORMAL,9.664930361854074,NORMAL,11.972899602171315,NORMAL,-6.919343378939391,NORMAL,3.4104521925080844,NORMAL,7.545947187802726,NORMAL,-7.168223327744416,NORMAL,3.303780411393231,NORMAL,7.541310687238512,NORMAL,907.0,1.0849056603773586,STRONG,243.0,5.979330708661417,85.56603773584905,40.0,101.0754716981132,25.0,36.0,1150.0
DIVISLAB,2018.0,ANNUAL,12,22.539193009509123,32.61372397841172,14.80168776371308,20.59118236472946,12.92557111274871,0.010632911392405,0,616.5,Normal,0,,0.5734708916728076,4.025743333608478,NORMAL,9.664930361854074,NORMAL,11.972899602171315,NORMAL,-6.919343378939391,NORMAL,3.4104521925080844,NORMAL,7.545947187802726,NORMAL,-7.168223327744416,NORMAL,3.303780411393231,NORMAL,7.541310687238512,NORMAL,197.0,0.8848346636259977,ADEQUATE,579.0,14.880493446414803,22.462941847206388,33.0,111.79245283018868,30.0,63.0,776.0
DIVISLAB,2019.0,ANNUAL,12,27.35543873837444,37.88920339668419,19.44803794739112,26.33441880220869,16.83673469387755,0.015236452493891,0,372.0,Normal,0,,0.6154803384768541,4.025743333608478,NORMAL,9.664930361854074,NORMAL,11.972899602171315,NORMAL,-6.919343378939391,NORMAL,3.4104521925080844,NORMAL,7.545947187802726,NORMAL,-7.168223327744416,NORMAL,3.303780411393231,NORMAL,7.541310687238512,NORMAL,693.0,0.70509977827051,WEAK,261.0,5.276991508289527,51.21951219512195,51.0,131.26415094339623,31.0,106.0,954.0
DIVISLAB,2020.0,ANNUAL,12,25.528364849833142,33.85242862439748,18.83720930232558,24.84691794802014,16.14113234087446,0.0053351573187414,0,260.85714285714283,Normal,0,,0.6322822646817489,4.025743333608478,NORMAL,9.664930361854074,NORMAL,11.972899602171315,NORMAL,-6.919343378939391,NORMAL,3.4104521925080844,NORMAL,7.545947187802726,NORMAL,-7.168223327744416,NORMAL,3.303780411393231,NORMAL,7.541310687238512,NORMAL,336.0,0.8830791575889615,ADEQUATE,880.0,16.31442343344457,24.40087145969499,52.0,137.9245283018868,31.0,39.0,1216.0
DIVISLAB,2021.0,ANNUAL,12,28.46893384990673,41.13933132443679,21.34480903711673,28.688172043010752,18.419831027759727,0.0005379236148466,0,1334.0,Normal,0,,0.6470151332281125,4.025743333608478,NORMAL,9.664930361854074,NORMAL,11.972899602171315,NORMAL,-6.919343378939391,NORMAL,3.4104521925080844,NORMAL,7.545947187802726,NORMAL,-7.168223327744416,NORMAL,3.303780411393231,NORMAL,7.541310687238512,NORMAL,769.0,0.9813508064516128,ADEQUATE,1178.0,16.90342947338212,38.76008064516129,75.0,175.37735849056602,27.0,5.0,1947.0
DIVISLAB,2022.0,ANNUAL,12,33.035714285714285,43.359375,25.2387448840382,31.418342993521996,22.15568862275449,0.0003410641200545,0,1843.0,Normal,0,,0.6706586826347305,4.025743333608478,NORMAL,9.664930361854074,NORMAL,11.972899602171315,NORMAL,-6.919343378939391,NORMAL,3.4104521925080844,NORMAL,7.545947187802726,NORMAL,-7.168223327744416,NORMAL,3.303780411393231,NORMAL,7.541310687238512,NORMAL,979.0,0.6459459459459459,WEAK,933.0,10.412946428571429,33.07432432432432,112.0,221.2830188679245,27.0,4.0,1912.0
DIVISLAB,2023.0,ANNUAL,12,23.483970645036692,30.513711857860176,14.286833241951909,18.5654999608488,12.64471403812825,0.000313307746534,0,1185.5,Normal,0,,0.5384402079722703,4.025743333608478,NORMAL,9.664930361854074,NORMAL,11.972899602171315,NORMAL,-6.919343378939391,NORMAL,3.4104521925080844,NORMAL,7.545947187802726,NORMAL,-7.168223327744416,NORMAL,3.303780411393231,NORMAL,7.541310687238512,NORMAL,1719.0,1.3481359649122806,STRONG,740.0,9.527488090639888,94.24342105263158,69.0,240.88679245283015,44.0,4.0,2459.0
DIVISLAB,2024.0,ANNUAL,12,20.39515615041428,28.17080943275972,11.66435809579354,15.788706739526411,10.265622994995509,0.0005832179047896,0,541.75,Normal,0,,0.5033363274733735,4.025743333608478,NORMAL,9.664930361854074,NORMAL,11.972899602171315,NORMAL,-6.919343378939391,NORMAL,3.4104521925080844,NORMAL,7.545947187802726,NORMAL,-7.168223327744416,NORMAL,3.303780411393231,NORMAL,7.541310687238512,NORMAL,947.0,0.788125,WEAK,314.0,4.002549394518802,59.18750000000001,60.0,258.811320754717,50.0,8.0,1261.0
DIVISLAB,,TTM,12,21.31413977246343,29.69584397492454,,,,,0,843.6666666666666,Normal,0,,,4.025743333608478,NORMAL,9.664930361854074,NORMAL,11.972899602171315,NORMAL,-6.919343378939391,NORMAL,3.4104521925080844,NORMAL,7.545947187802726,NORMAL,-7.168223327744416,NORMAL,3.303780411393231,NORMAL,7.541310687238512,NORMAL,,,NOT_AVAILABLE,,,,69.0,,,,
DLF,2013.0,ANNUAL,12,8.580985462498392,33.87366525151164,2.592405456877453,5.954633186187391,1.031757080761675,1.0338528508686695,0,1.3465859982713917,Warning,1,,0.1202375980323913,5.883921200220743,NORMAL,-5.136730668466605,NORMAL,-2.5227009697177505,NORMAL,35.99602527786225,NORMAL,15.697066513836644,NORMAL,16.52939969024585,NORMAL,40.10196653276936,NORMAL,12.888132073019754,NORMAL,10.645376106020564,NORMAL,,3.0119940029985006,STRONG,,,,4.0,75.6735294117647,48.0,26600.0,2009.0
DLF,2014.0,ANNUAL,12,7.110147023379128,30.04338394793926,2.153677678408469,5.750271696941469,0.9143742735373886,0.8809271764920606,0,1.2030044660982542,Warning,1,,0.1286013173188686,5.883921200220743,NORMAL,-5.136730668466605,NORMAL,-2.5227009697177505,NORMAL,35.99602527786225,NORMAL,15.697066513836644,NORMAL,16.52939969024585,NORMAL,40.10196653276936,NORMAL,12.888132073019754,NORMAL,10.645376106020564,NORMAL,1819.0,2.488135593220339,STRONG,-351.0,-4.229934924078091,308.3050847457627,4.0,76.95224719101124,55.0,24133.0,1468.0
DLF,2015.0,ANNUAL,12,6.628317427114655,39.40384363969146,1.8524608133289489,5.730371741477711,0.7651444266698862,0.8949906828894004,0,1.2899305555555556,Warning,1,,0.1154356946666264,5.883921200220743,NORMAL,-5.136730668466605,NORMAL,-2.5227009697177505,NORMAL,35.99602527786225,NORMAL,15.697066513836644,NORMAL,16.52939969024585,NORMAL,40.10196653276936,NORMAL,12.888132073019754,NORMAL,10.645376106020564,NORMAL,708.0,4.017751479289941,STRONG,1329.0,17.374820237939602,139.6449704142012,3.0,76.87921348314607,66.0,24495.0,2037.0
DLF,2016.0,ANNUAL,12,3.07273826314729,39.955671972597216,1.2671901616186798,7.51221292035757,0.4940951578674529,1.049648926004404,0,1.3828358208955225,Warning,1,,0.1607996241636832,5.883921200220743,NORMAL,-5.136730668466605,NORMAL,-2.5227009697177505,NORMAL,35.99602527786225,NORMAL,15.697066513836644,NORMAL,16.52939969024585,NORMAL,40.10196653276936,NORMAL,12.888132073019754,NORMAL,10.645376106020564,NORMAL,17867.0,9.695081967213117,STRONG,-14910.0,-150.21156558533147,5858.0327868852455,2.0,67.4201680672269,117.0,25264.0,2957.0
DLF,2017.0,ANNUAL,12,8.612090986497993,41.9170417224182,2.881211085337566,7.456996745699675,1.1070456890890328,1.1883774874862654,0,1.3456375838926171,Warning,1,,0.1285455170904087,5.883921200220743,NORMAL,-5.136730668466605,NORMAL,-2.5227009697177505,NORMAL,35.99602527786225,NORMAL,15.697066513836644,NORMAL,16.52939969024585,NORMAL,40.10196653276936,NORMAL,12.888132073019754,NORMAL,10.645376106020564,NORMAL,-22167.0,-1.268361581920904,WEAK,21269.0,258.7154847342172,-3130.93220338983,4.0,68.83193277310924,50.0,29202.0,-898.0
DLF,2018.0,ANNUAL,12,66.75115550916952,35.455494259728646,12.678768655659708,21.90447331540472,7.3896178922175455,0.4953413950327093,0,3.9193493730938656,Normal,0,,0.1107039696294462,5.883921200220743,NORMAL,-5.136730668466605,NORMAL,-2.5227009697177505,NORMAL,35.99602527786225,NORMAL,15.697066513836644,NORMAL,16.52939969024585,NORMAL,40.10196653276936,NORMAL,12.888132073019754,NORMAL,10.645376106020564,NORMAL,16294.0,0.0603082421264239,WEAK,-16024.0,-238.91456687043387,363.9490730399821,25.0,98.91036414565826,8.0,17491.0,270.0
DLF,2019.0,ANNUAL,12,15.706430791298112,25.67535261773847,3.913509649749821,5.330918540100004,1.976445106267768,0.5129258994519895,0,1.3132880698351117,Warning,1,,0.1258366800535475,5.883921200220743,NORMAL,-5.136730668466605,NORMAL,-2.5227009697177505,NORMAL,35.99602527786225,NORMAL,15.697066513836644,NORMAL,16.52939969024585,NORMAL,40.10196653276936,NORMAL,12.888132073019754,NORMAL,10.645376106020564,NORMAL,3578.0,1.5547945205479452,STRONG,-1535.0,-18.348075543868035,272.2983257229833,6.0,76.1360544217687,33.0,17222.0,2043.0
